"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"HP","Abnormality of the skeletal system","HP:0000924","false","0.000005811122568067304","5.235739964335119","2273","344","101","13541","P12107,Q9H324,Q14657,O75593,F5GX28,F6T8Q0,P25490,O60318,P33076,Q6ZVN8,P22570,P43694,Q14692,A0A087WZN9,Q8WVV4,Q9HC84,P02675,A0A0C4DG33,Q9UJW0,Q9Y4W2,Q9HA77,Q5XUX0,Q99986,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,P54710,Q15772,C9J6S5,Q6ZRS2,P21359,O14521,Q7Z5L9,O60930,A0A804HL36,Q9C000,Q56NI9,Q9UPP1,A0A0J9YX62,Q16394,P23769,Q96D31,Q15842,O75489,Q4AC94,Q8NFD5,O14746,Q9UP52,Q2M1P5,P12109,Q04671,O00255,P05165,Q9H4A3,O43918,Q9H0W5,P51688,Q8WYB5,O75110,O14979,P51608,P42858,P41180,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,O00443,P52952,Q9C0F0,Q13285,Q5T890,P78527,Q8TDI0,O15270,Q8N766,O15399,Q9NZC9,Q9UJY1,Q68DE3,O00294,Q86TH1,P43235,Q86YC2,Q01196,Q01105,Q8N5F7,B5TYJ1,P31629,Q86SQ4,O14647,Q92968"
"HP","Neoplasm by histology","HP:0011792","false","0.000005902731767996192","5.2289469515451765","226","344","24","13541","P25490,P43694,Q13009,Q01831,F6MDI1,P21359,Q05209,O14521,A0A804HL36,Q9C000,Q16394,Q8NFD5,O14746,Q2M1P5,Q04671,O00255,P10071,Q9NS56,P19447,Q96QB1,Q13285,Q68DE3,Q86YC2,Q01196"
"HP","Clinical course","HP:0031797","false","0.000006215251130021461","5.206541318803651","2371","344","104","13541","P54253,P12107,Q14657,F5GX28,A0A3B3ISW5,F6T8Q0,Q8NEC5,P25490,O60318,Q6ZVN8,P22570,Q9NPF0,P43694,Q8WXH2,A0A087WZN9,Q8WVV4,P02675,A0A0C4DG33,Q9HA77,Q99986,Q9BXM7,Q13009,Q01831,Q969G2,Q96E22,Q96MP8,Q15772,Q9Y4W6,C9J6S5,Q5D862,Q12809,Q6ZRS2,P21359,H3BP20,O14521,O60930,P22033,Q13255,Q9C000,Q96N67,Q56NI9,Q969Y2,A0A0J9YX62,Q16394,P23769,Q96D31,O75489,P07766,Q4AC94,O14746,Q8NDV7,P03952,Q2M1P5,P12109,Q9H0V9,Q07283,Q6ZUT3,Q13507,O00255,P21754,Q9H4A3,O43918,Q9P0X4,P51688,Q8WYB5,Q5T481,O75110,O14979,P51608,P42858,P41180,P10071,P49736,Q5VWP3,P21817,Q9Y5Y9,P22681,Q16281,Q9H2M9,P19447,A6NMQ1,O43896,Q8IUC6,P59047,P52952,Q9C0F0,Q5T890,P78527,Q8TDI0,O15270,Q8N766,O15399,Q9NZC9,Q9UJY1,A2IDD5,Q8IWB6,O00294,Q01105,Q96D53,B5TYJ1,P31629,Q86SQ4,O14647,Q92968"
"HP","Abnormal external nose morphology","HP:0010938","false","0.000006895613701121875","5.161427076094349","634","344","43","13541","P12107,O75593,F5GX28,F6T8Q0,P25490,A0A0C4DG33,Q9Y4W2,Q5XUX0,Q01831,Q969G2,Q8NC56,Q6KC79,C9J6S5,Q6ZRS2,P21359,Q96N67,Q56NI9,Q9UPP1,Q16394,Q15842,Q4AC94,Q8NFD5,Q2M1P5,Q9H0W5,Q8WYB5,P51608,P10071,P21817,P22681,Q9H2M9,Q9NS56,P19447,O00443,Q9C0F0,Q8TDI0,Q9NZC9,Q86TH1,P43235,Q01105,P31629,Q86SQ4,O14647,Q92968"
"HP","Onset","HP:0003674","false","0.000006973789725672183","5.156531151648457","2249","344","100","13541","P54253,P12107,Q14657,F5GX28,A0A3B3ISW5,F6T8Q0,Q8NEC5,P25490,O60318,Q6ZVN8,P22570,Q9NPF0,P43694,Q8WXH2,A0A087WZN9,Q8WVV4,P02675,A0A0C4DG33,Q9HA77,Q99986,Q9BXM7,Q13009,Q01831,Q96E22,Q96MP8,Q15772,Q9Y4W6,C9J6S5,Q5D862,Q12809,Q6ZRS2,P21359,H3BP20,O14521,O60930,P22033,Q13255,Q9C000,Q96N67,Q56NI9,Q969Y2,A0A0J9YX62,Q16394,P23769,Q96D31,O75489,P07766,Q4AC94,O14746,Q8NDV7,P03952,Q2M1P5,P12109,Q9H0V9,Q07283,Q6ZUT3,Q13507,O00255,P21754,Q9H4A3,O43918,Q9P0X4,P51688,Q8WYB5,Q5T481,O75110,O14979,P51608,P42858,P41180,P10071,Q5VWP3,P21817,Q9Y5Y9,P22681,Q16281,Q9H2M9,P19447,A6NMQ1,O43896,Q8IUC6,P59047,P52952,Q5T890,P78527,Q8TDI0,O15270,O15399,Q9NZC9,Q9UJY1,A2IDD5,Q8IWB6,O00294,Q01105,Q96D53,B5TYJ1,P31629,Q86SQ4,O14647,Q92968"
"HP","Abnormal skeletal morphology","HP:0011842","false","0.00000866291131880989","5.062336131399061","2195","344","98","13541","P12107,Q9H324,Q14657,O75593,F5GX28,F6T8Q0,P25490,O60318,P33076,Q6ZVN8,P22570,P43694,Q14692,Q8WVV4,Q9HC84,P02675,A0A0C4DG33,Q9UJW0,Q9Y4W2,Q9HA77,Q5XUX0,Q99986,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,P54710,Q15772,C9J6S5,Q6ZRS2,P21359,O14521,Q7Z5L9,O60930,A0A804HL36,Q9C000,Q56NI9,Q9UPP1,A0A0J9YX62,Q16394,P23769,Q96D31,Q15842,O75489,Q4AC94,Q8NFD5,O14746,Q9UP52,Q2M1P5,P12109,Q04671,O00255,P05165,Q9H4A3,Q9H0W5,P51688,Q8WYB5,O75110,P51608,P42858,P41180,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,O00443,P52952,Q9C0F0,Q13285,Q5T890,P78527,Q8TDI0,O15270,Q8N766,O15399,Q9NZC9,Q9UJY1,Q68DE3,O00294,Q86TH1,P43235,Q86YC2,Q01196,Q01105,Q8N5F7,B5TYJ1,P31629,Q86SQ4,O14647,Q92968"
"HP","Abnormal cerebral morphology","HP:0002060","false","0.000008677820686113245","5.061589328145056","1440","344","73","13541","P12107,Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,P22570,P43694,Q8WXH2,A0A087WZN9,A0A0C4DG33,Q9Y4W2,Q9HA77,Q99986,Q13009,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,Q6ZRS2,P21359,O14521,O60930,P22033,A0A804HL36,Q96N67,Q56NI9,Q9UPP1,Q969Y2,Q16394,O75489,Q4AC94,Q8NFD5,O14746,Q2M1P5,Q04671,P05165,O43918,Q9P0X4,Q9H0W5,Q8WYB5,O75110,P51608,P42858,P41180,P10071,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,Q8IUC6,O00443,Q9C0F0,Q13285,Q5T890,P78527,Q8N766,O15399,Q9NZC9,P43235,Q86YC2,Q01105,B5TYJ1,P31629,O14647,Q92968"
"HP","Clinical modifier","HP:0012823","false","0.000008832352929853461","5.053923585400036","2386","344","104","13541","P54253,P12107,Q14657,F5GX28,A0A3B3ISW5,F6T8Q0,Q8NEC5,P25490,O60318,Q6ZVN8,P22570,Q9NPF0,P43694,Q8WXH2,A0A087WZN9,Q8WVV4,P02675,A0A0C4DG33,Q9HA77,Q99986,Q9BXM7,Q13009,Q01831,Q969G2,Q96E22,Q96MP8,Q15772,Q9Y4W6,C9J6S5,Q5D862,Q12809,Q6ZRS2,P21359,H3BP20,O14521,O60930,P22033,Q13255,Q9C000,Q96N67,Q56NI9,Q969Y2,A0A0J9YX62,Q16394,P23769,Q96D31,O75489,P07766,Q4AC94,O14746,Q8NDV7,P03952,Q2M1P5,P12109,Q9H0V9,Q07283,Q6ZUT3,Q13507,O00255,P21754,Q9H4A3,O43918,Q9P0X4,P51688,Q8WYB5,Q5T481,O75110,O14979,P51608,P42858,P41180,P10071,P49736,Q5VWP3,P21817,Q9Y5Y9,P22681,Q16281,Q9H2M9,P19447,A6NMQ1,O43896,Q8IUC6,P59047,P52952,Q9C0F0,Q5T890,P78527,Q8TDI0,O15270,Q8N766,O15399,Q9NZC9,Q9UJY1,A2IDD5,Q8IWB6,O00294,Q01105,Q96D53,B5TYJ1,P31629,Q86SQ4,O14647,Q92968"
"HP","Abnormal limb bone morphology","HP:0002813","false","0.000008916831325397352","5.049789448580972","1214","344","65","13541","P12107,Q9H324,Q14657,F5GX28,F6T8Q0,P25490,O60318,P33076,P43694,Q14692,Q9HC84,A0A0C4DG33,Q9Y4W2,Q969G2,Q8NC56,Q6KC79,Q15772,C9J6S5,Q6ZRS2,P21359,O14521,A0A804HL36,Q9C000,Q56NI9,Q9UPP1,Q16394,P23769,Q15842,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,Q9H4A3,Q9H0W5,Q8WYB5,O75110,P51608,P42858,P41180,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O00443,P52952,Q9C0F0,Q13285,P78527,Q8N766,Q9NZC9,Q9UJY1,Q68DE3,Q86TH1,P43235,Q86YC2,Q8N5F7,P31629,Q86SQ4,O14647"
"HP","Abnormality of limb bone","HP:0040068","false","0.000008916831325397352","5.049789448580972","1214","344","65","13541","P12107,Q9H324,Q14657,F5GX28,F6T8Q0,P25490,O60318,P33076,P43694,Q14692,Q9HC84,A0A0C4DG33,Q9Y4W2,Q969G2,Q8NC56,Q6KC79,Q15772,C9J6S5,Q6ZRS2,P21359,O14521,A0A804HL36,Q9C000,Q56NI9,Q9UPP1,Q16394,P23769,Q15842,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,Q9H4A3,Q9H0W5,Q8WYB5,O75110,P51608,P42858,P41180,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O00443,P52952,Q9C0F0,Q13285,P78527,Q8N766,Q9NZC9,Q9UJY1,Q68DE3,Q86TH1,P43235,Q86YC2,Q8N5F7,P31629,Q86SQ4,O14647"
"HP","Growth abnormality","HP:0001507","false","0.000009642374180059469","5.015816019380499","1859","344","87","13541","P12107,Q9H324,Q14657,O75593,A0A3B3ISW5,F6T8Q0,P25490,O60318,P33076,P22570,P43694,Q8WXH2,Q8WVV4,Q8TA86,A0A0C4DG33,Q9UJW0,Q9Y4W2,Q9HA77,Q99986,Q13009,Q01831,Q969G2,Q96E22,Q8NC56,Q6KC79,C9J6S5,Q6ZRS2,P21359,O14521,Q7Z5L9,P22033,Q13255,A0A804HL36,Q9C000,Q56NI9,Q969Y2,Q9HCM3,Q16394,P23769,Q96D31,O75489,P07766,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,O00255,P05165,Q9H0W5,P51688,Q8WYB5,P35869,O75110,Q9UBU3,P51608,P42858,P41180,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,A6NGG8,O00443,P52952,Q9C0F0,Q13285,P78527,O15399,Q9NZC9,Q68DE3,O00294,Q86TH1,P43235,Q86YC2,Q01196,Q01105,Q8N5F7,B5TYJ1,P31629,Q86SQ4,Q92968"
"HP","Abnormal appendicular skeleton morphology","HP:0011844","false","0.00001177929917951423","4.92888054753905","1307","344","68","13541","P12107,Q9H324,Q14657,O75593,F5GX28,F6T8Q0,P25490,O60318,P33076,P43694,Q14692,Q9HC84,A0A0C4DG33,Q9Y4W2,Q969G2,Q5SZL2,Q8NC56,Q6KC79,Q15772,C9J6S5,Q6ZRS2,P21359,O14521,A0A804HL36,Q9C000,Q56NI9,Q9UPP1,Q16394,P23769,Q15842,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,Q9H4A3,Q9H0W5,Q8WYB5,O75110,P51608,P42858,P41180,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O00443,P52952,Q9C0F0,Q13285,P78527,Q8N766,Q9NZC9,Q9UJY1,Q68DE3,Q86TH1,P43235,Q86YC2,Q8N5F7,P31629,Q86SQ4,O14647,Q92968"
"HP","Abnormality of metabolism/homeostasis","HP:0001939","false","0.00001320940197776655","4.879116843523625","1780","344","84","13541","P12107,Q14657,O75593,P25490,P33076,Q6ZVN8,P22570,Q9NPF0,P43694,Q9HC84,Q8TA86,P02675,A0A0C4DG33,Q9UJW0,Q9HA77,Q13009,Q01831,Q969G2,Q8NC56,Q96MP8,Q6KC79,P54710,Q15772,Q9Y4W6,Q12809,Q6ZRS2,P21359,H3BP20,O14521,Q7Z5L9,O60930,P22033,A0A804HL36,Q9C000,Q56NI9,Q969Y2,A0A0J9YX62,Q9HCM3,P23769,Q96D31,O75489,P07766,O14746,Q9UP52,P03952,Q2M1P5,P12109,Q04671,O00255,Q01484,P05165,Q9BRI3,Q9H4A3,O43918,P51688,Q5T481,P35869,O14979,Q9UBU3,P51608,P42858,P41180,P10071,Q5VWP3,P21817,Q9Y5Y9,A0A2R8YEM9,P22681,Q9NS56,P19447,A6NMQ1,Q8IUC6,A6NGG8,O00443,P52952,Q13285,Q9NZC9,A2IDD5,O00294,Q86YC2,Q01196,Q96D53,B5TYJ1,Q92968"
"HP","Abnormality of the hand","HP:0001155","false","0.000013549504578804649","4.868076583950079","1116","344","61","13541","P12107,Q9H324,Q14657,F5GX28,F6T8Q0,P25490,O60318,P33076,P43694,Q9HC84,A0A0C4DG33,Q9Y4W2,Q969G2,Q6KC79,Q15772,Q6ZRS2,P21359,O14521,A0A804HL36,Q9C000,Q56NI9,Q9UPP1,Q16394,P23769,Q15842,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,O00255,Q9H4A3,Q9H0W5,Q8WYB5,O14979,P51608,P42858,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,A6NMQ1,O00443,P52952,Q9C0F0,Q13285,P78527,O15270,Q8N766,Q68DE3,Q86TH1,P43235,Q86YC2,Q01105,Q8N5F7,P31629,Q86SQ4,Q92968"
"HP","Abnormal nervous system morphology","HP:0012639","false","0.000014242533750035853","4.846412742737565","2059","344","93","13541","P54253,P12107,Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,O60318,P33076,P22570,P43694,Q14692,Q8WXH2,A0A087WZN9,P02675,A0A0C4DG33,Q9Y4W2,Q9HA77,Q99986,Q13009,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,Q9Y4W6,C9J6S5,Q6ZRS2,P21359,O14521,O60930,P22033,Q13255,A0A804HL36,Q96N67,Q56NI9,Q9UPP1,Q969Y2,Q16394,P23769,O75489,Q4AC94,Q8NFD5,O14746,Q2M1P5,Q04671,Q13507,O00255,P05165,Q9H4A3,O43918,Q9P0X4,Q9H0W5,Q8WYB5,O75110,P51608,P42858,P41180,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,Q8IUC6,O00443,P52952,Q9C0F0,Q13285,Q5T890,P78527,O15270,Q8N766,O15399,Q9NZC9,Q9UJY1,Q68DE3,Q8IWB6,O00294,P43235,Q86YC2,Q01196,Q01105,B5TYJ1,P31629,O14647,Q92968"
"HP","Abnormality of the head","HP:0000234","false","0.000014633935255836107","4.83463887072502","2312","344","101","13541","P54253,P12107,Q9H324,Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,O60318,P33076,P22570,P43694,Q14692,A0A087WZN9,Q8WVV4,P02675,A0A0C4DG33,Q9UJW0,Q9Y4W2,Q9HA77,Q5XUX0,Q99986,Q9BXM7,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,Q15772,C9J6S5,Q6ZRS2,P21359,H3BP20,O14521,Q7Z5L9,O60930,A0A804HL36,Q9C000,Q96N67,Q56NI9,Q9UPP1,A0A0J9YX62,Q16394,P23769,Q96D31,Q15842,O75489,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,O00255,Q9H4A3,O43918,Q9P0X4,Q9H0W5,P51688,Q8WYB5,O75110,P51608,P42858,P10071,P21817,A0A2R8YEM9,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,Q8IUC6,O00443,P52952,Q9C0F0,Q13285,Q5T890,P78527,Q8TDI0,Q8N766,O15399,Q9NZC9,Q68DE3,O00294,Q86TH1,P43235,Q86YC2,Q01196,Q01105,Q96D53,Q8N5F7,B5TYJ1,P31629,Q86SQ4,O14647,Q92968"
"HP","Abnormal axial skeleton morphology","HP:0009121","false","0.000014989685825125323","4.824207469609647","1876","344","87","13541","P12107,Q9H324,Q14657,O75593,F5GX28,F6T8Q0,P25490,O60318,P33076,P22570,P43694,Q14692,A0A0C4DG33,Q9UJW0,Q9Y4W2,Q9HA77,Q5XUX0,Q99986,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,Q15772,C9J6S5,Q6ZRS2,P21359,O14521,Q7Z5L9,O60930,A0A804HL36,Q9C000,Q56NI9,Q9UPP1,Q16394,Q96D31,Q15842,O75489,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,O00255,Q9H4A3,Q9H0W5,P51688,Q8WYB5,O75110,P51608,P42858,P41180,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,O00443,P52952,Q9C0F0,Q13285,Q5T890,P78527,Q8TDI0,Q8N766,O15399,Q9NZC9,Q9UJY1,Q68DE3,O00294,Q86TH1,P43235,Q86YC2,Q01105,Q8N5F7,B5TYJ1,P31629,Q86SQ4,O14647,Q92968"
"HP","Abnormality of the male genitalia","HP:0010461","false","0.000016208261737740895","4.790263558759538","828","344","50","13541","O75593,F6T8Q0,P25490,P43694,Q8TA86,A0A0C4DG33,Q9UJW0,Q9Y4W2,Q13009,Q01831,F6MDI1,Q969G2,Q6KC79,C9J6S5,Q6ZRS2,P21359,O14521,A0A804HL36,Q56NI9,Q9UPP1,Q9HCM3,Q4AC94,Q8NFD5,O14746,Q2M1P5,Q04671,Q9H0W5,Q8WYB5,P35869,P51608,P10071,P21817,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,A6NGG8,O00443,P52952,Q9C0F0,Q13285,P78527,Q9NZC9,Q68DE3,Q8IWB6,O00294,Q86YC2,Q8N5F7,Q92968"
"HP","Abnormal forebrain morphology","HP:0100547","false","0.00001710062949979347","4.76698790228301","1463","344","73","13541","P12107,Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,P22570,P43694,Q8WXH2,A0A087WZN9,A0A0C4DG33,Q9Y4W2,Q9HA77,Q99986,Q13009,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,Q6ZRS2,P21359,O14521,O60930,P22033,A0A804HL36,Q96N67,Q56NI9,Q9UPP1,Q969Y2,Q16394,O75489,Q4AC94,Q8NFD5,O14746,Q2M1P5,Q04671,P05165,O43918,Q9P0X4,Q9H0W5,Q8WYB5,O75110,P51608,P42858,P41180,P10071,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,Q8IUC6,O00443,Q9C0F0,Q13285,Q5T890,P78527,Q8N766,O15399,Q9NZC9,P43235,Q86YC2,Q01105,B5TYJ1,P31629,O14647,Q92968"
"HP","Abnormality of the integument","HP:0001574","false","0.000017649595916307978","4.753265233240837","1791","344","84","13541","P12107,Q9H324,F5GX28,F6T8Q0,P25490,P33076,Q6ZVN8,P43694,Q14692,Q9HC84,P02675,A0A0C4DG33,Q9Y4W2,Q5XUX0,Q01831,Q969G2,Q96E22,Q8NC56,Q6KC79,C9J6S5,Q5D862,Q6ZRS2,P21359,H3BP20,O14521,Q7Z5L9,A0A804HL36,Q9C000,Q96N67,Q56NI9,Q9UPP1,Q969Y2,Q16394,P23769,Q96D31,Q15842,P07766,Q8NFD5,O14746,Q9UP52,Q2M1P5,P12109,Q07283,Q04671,O00255,P05165,Q9BRI3,Q9H4A3,O43918,Q9H0W5,P51688,Q8WYB5,P51608,P41180,P10071,P21817,Q9Y5Y9,A0A2R8YEM9,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O00443,P52952,Q9C0F0,Q13285,Q5T890,Q8TDI0,O15270,Q8N766,Q9NZC9,Q68DE3,Q86TH1,P43235,Q86YC2,Q01196,Q01105,B5TYJ1,P31629,Q86SQ4,O14647,Q92968"
"HP","Abnormal communication","HP:0034434","false","0.000020613364109649204","4.685851125395382","1212","344","64","13541","P54253,Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,O60318,P33076,P22570,P43694,Q8WXH2,A0A0C4DG33,Q9Y4W2,Q9HA77,Q13009,Q96E22,Q96MP8,Q6KC79,Q15772,Q9Y4W6,C9J6S5,Q6ZRS2,P21359,O14521,O60930,P22033,Q13255,Q96N67,Q9UPP1,A0A0J9YX62,P23769,Q96D31,O75489,Q4AC94,Q8NFD5,O14746,Q9H0V9,Q04671,Q9P0X4,Q8WYB5,O75110,P51608,P42858,P21817,A0A2R8YEM9,Q86XK2,P22681,Q9H2M9,P19447,A6NMQ1,O43896,Q8IUC6,O00443,Q9C0F0,Q8TDI0,Q8N766,O15399,Q9NZC9,Q86TH1,Q01105,B5TYJ1,P31629,O14647"
"HP","Seizure","HP:0001250","false","0.000022859244161232837","4.640938133609706","1386","344","70","13541","Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,P22570,P43694,A0A0C4DG33,Q9Y4W2,Q9HA77,Q99986,Q13009,Q01831,Q969G2,Q5SZL2,Q96E22,Q96MP8,Q6KC79,P54710,Q9Y4W6,C9J6S5,Q12809,Q6ZRS2,P21359,H3BP20,O14521,P22033,Q13255,Q96N67,Q969Y2,Q8NFD5,O14746,Q2M1P5,Q9H0V9,Q04671,O00255,Q01484,P05165,Q9P0X4,P51688,Q8WYB5,O75110,P51608,P42858,P41180,P10071,P21817,Q9Y5Y9,Q86XK2,Q9H2M9,Q9NS56,P19447,A6NMQ1,Q8IUC6,Q9C0F0,P78527,Q8TDI0,Q8N766,O15399,Q9NZC9,Q68DE3,A2IDD5,O00294,Q86TH1,Q01105,B5TYJ1,P31629,O14647,Q92968"
"HP","Abnormality of the upper limb","HP:0002817","false","0.00002340928075962531","4.630611929614971","1216","344","64","13541","P12107,Q9H324,Q14657,F5GX28,F6T8Q0,P25490,O60318,P33076,P43694,Q9HC84,A0A0C4DG33,Q9Y4W2,Q969G2,Q6KC79,Q15772,Q6ZRS2,P21359,O14521,A0A804HL36,Q9C000,Q56NI9,Q9UPP1,A0A0J9YX62,Q16394,P23769,Q15842,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,O00255,Q9H4A3,Q9H0W5,Q8WYB5,O14979,P51608,P42858,P10071,Q5VWP3,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,A6NMQ1,O00443,P52952,Q9C0F0,Q13285,P78527,O15270,Q8N766,Q68DE3,Q86TH1,P43235,Q86YC2,Q01105,Q8N5F7,B5TYJ1,P31629,Q86SQ4,Q92968"
"HP","Abnormality of head or neck","HP:0000152","false","0.000023738196944435446","4.624552271346904","2333","344","101","13541","P54253,P12107,Q9H324,Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,O60318,P33076,P22570,P43694,Q14692,A0A087WZN9,Q8WVV4,P02675,A0A0C4DG33,Q9UJW0,Q9Y4W2,Q9HA77,Q5XUX0,Q99986,Q9BXM7,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,Q15772,C9J6S5,Q6ZRS2,P21359,H3BP20,O14521,Q7Z5L9,O60930,A0A804HL36,Q9C000,Q96N67,Q56NI9,Q9UPP1,A0A0J9YX62,Q16394,P23769,Q96D31,Q15842,O75489,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q04671,O00255,Q9H4A3,O43918,Q9P0X4,Q9H0W5,P51688,Q8WYB5,O75110,P51608,P42858,P10071,P21817,A0A2R8YEM9,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,Q8IUC6,O00443,P52952,Q9C0F0,Q13285,Q5T890,P78527,Q8TDI0,Q8N766,O15399,Q9NZC9,Q68DE3,O00294,Q86TH1,P43235,Q86YC2,Q01196,Q01105,Q96D53,Q8N5F7,B5TYJ1,P31629,Q86SQ4,O14647,Q92968"
"HP","Abnormality of movement","HP:0100022","false","0.00002724870058384037","4.564654203212046","1450","344","72","13541","P54253,O75593,F6T8Q0,P25490,O60318,P33076,P22570,Q8WXH2,A0A087WZN9,Q8TA86,A0A0C4DG33,Q9HA77,Q99986,Q9BXM7,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q15772,Q9Y4W6,Q6ZRS2,P21359,O14521,O60930,P22033,Q13255,A0A804HL36,Q96N67,A0A0J9YX62,Q9HCM3,Q96D31,O75489,Q8NFD5,O14746,Q8NDV7,Q2M1P5,P12109,Q9H0V9,Q04671,Q13507,O00255,P05165,Q9H4A3,Q9P0X4,P35869,O75110,O14979,P51608,P42858,P41180,P21817,Q9H2M9,Q9NS56,P19447,O43896,Q8IUC6,A6NGG8,Q9C0F0,O15270,Q8N766,O15399,Q9NZC9,Q9UJY1,O00294,Q86YC2,Q01105,B5TYJ1,P31629,O14647,Q92968"
"HP","Abnormal digit morphology","HP:0011297","false","0.000029665337103470584","4.527750712172464","1057","344","58","13541","P12107,Q9H324,Q14657,F5GX28,F6T8Q0,P25490,P33076,P43694,Q14692,Q9HC84,A0A0C4DG33,Q9Y4W2,Q969G2,Q6KC79,Q15772,C9J6S5,Q6ZRS2,O14521,A0A804HL36,Q9C000,Q56NI9,Q9UPP1,Q16394,P23769,Q15842,Q4AC94,Q8NFD5,O14746,Q2M1P5,P12109,Q9H4A3,Q9H0W5,Q8WYB5,O75110,P51608,P10071,P21817,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O00443,P52952,Q9C0F0,Q13285,P78527,Q8N766,Q9UJY1,Q68DE3,Q86TH1,P43235,Q86YC2,Q8N5F7,P31629,Q86SQ4,O14647"
"HP","Aplasia/Hypoplasia involving the central nervous system","HP:0002977","false","0.00003386513879273159","4.470247140143433","1313","344","67","13541","Q14657,O75593,F5GX28,A0A3B3ISW5,F6T8Q0,P25490,P22570,P43694,Q8WXH2,A0A087WZN9,A0A0C4DG33,Q9Y4W2,Q9HA77,Q99986,Q13009,Q01831,Q969G2,Q5SZL2,Q96E22,Q8NC56,Q96MP8,Q6KC79,Q9Y4W6,Q6ZRS2,P21359,O14521,O60930,Q13255,A0A804HL36,Q96N67,Q56NI9,Q9UPP1,Q16394,O75489,Q4AC94,Q8NFD5,O14746,Q2M1P5,Q04671,P05165,Q9P0X4,Q9H0W5,Q8WYB5,O75110,P51608,P42858,P10071,Q86XK2,P22681,Q9H2M9,Q9NS56,P19447,A6NMQ1,O43896,Q9C0F0,Q13285,Q5T890,P78527,Q8N766,O15399,O00294,Q86YC2,Q01105,B5TYJ1,P31629,O14647,Q92968"
